title,rating,clusters
Michael Clayton (2007),3.9117647058823533,3
Sleuth (2007),4.25,3
Lars and the Real Girl (2007),3.5625,0
30 Days of Night (2007),3.1818181818181817,1
Gone Baby Gone (2007),3.45,0
"Comebacks, The (2007)",0.75,4
"Assassination of Jesse James by the Coward Robert Ford, The (2007)",4.1,0
10th & Wolf (2006),4.5,0
Persepolis (2007),4.181818181818182,2
Control (2007),4.166666666666667,3
The Jane Austen Book Club (2007),3.5,0
"Last Winter, The (2006)",4.0,3
Black Sheep (2006),2.333333333333333,4
"Edge of Heaven, The (Auf der anderen Seite) (2007)",3.5,3
Saw IV (2007),3.2,5
For the Bible Tells Me So (2007),3.25,3
My Kid Could Paint That (2007),4.5,3
Elite Squad (Tropa de Elite) (2007),4.3,1
King of California (2007),3.0,4
American Gangster (2007),3.905405405405405,0
Bee Movie (2007),3.15,1
Before the Devil Knows You're Dead (2007),3.0,2
"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",4.1,3
No Country for Old Men (2007),3.8984375,2
Be Kind Rewind (2008),3.4,4
Itty Bitty Titty Committee (2007),3.5,0
"Fugitive, The (1947)",3.0,3
August Rush (2007),3.5,3
"Man from Earth, The (2007)",4.1875,3
Lions For Lambs (2007),4.0,3
Beowulf (2007),2.5625,1
Southland Tales (2006),3.0,0
"Evening with Kevin Smith 2: Evening Harder, An (2006)",2.75,4
I Served the King of England (Obsluhoval jsem anglického krále) (2006),4.5,0
"Mist, The (2007)",3.4285714285714284,1
Enchanted (2007),3.6764705882352944,2
Hitman (2007),3.2857142857142856,5
Awake (2007),4.0,3
"Golden Compass, The (2007)",3.111111111111111,2
I Am Legend (2007),3.4838709677419355,1
Alvin and the Chipmunks (2007),1.5,1
Futurama: Bender's Big Score (2007),3.9,1
Margot at the Wedding (2007),3.0,3
I'm Not There (2007),3.5,3
"Savages, The (2007)",3.5,0
Wrong Turn 2: Dead End (2007),3.0,5
"Orphanage, The (Orfanato, El) (2007)",3.875,3
Juno (2007),3.7692307692307687,0
"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders (2006)",3.0,2
My Blueberry Nights (2007),4.0,3
Helvetica (2007),3.25,3
"Bucket List, The (2007)",3.2307692307692313,0
"Kite Runner, The (2007)",3.333333333333333,3
"Deaths of Ian Stone, The (2007)",3.0,2
Wristcutters: A Love Story (2006),4.0,3
Sweeney Todd: The Demon Barber of Fleet Street (2007),3.716666666666667,3
National Treasure: Book of Secrets (2007),3.0416666666666665,1
There Will Be Blood (2007),4.142857142857143,3
Charlie Wilson's War (2007),3.375,0
AVPR: Aliens vs. Predator - Requiem (2007),2.583333333333333,1
Walk Hard: The Dewey Cox Story (2007),3.3,4
Dedication (2007),4.0,0
"Water Horse: Legend of the Deep, The (2007)",4.0,2
Battlestar Galactica: Razor (2007),3.8,0
P.S. I Love You (2007),3.0909090909090913,0
27 Dresses (2008),3.3,4
Cassandra's Dream (2007),4.0,0
Like Stars on Earth (Taare Zameen Par) (2007),4.5,3
"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",3.5,0
[REC] (2007),4.0625,3
In the Name of the King: A Dungeon Siege Tale (2008),0.5,1
Cloverfield (2008),3.351851851851852,1
Hatchet (2006),4.0,4
Cat Soup (Nekojiru-so) (2001),4.0,2
"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",4.1,1
First Sunday (2008),3.5,0
Untraceable (2008),3.0,2
Rambo (Rambo 4) (2008),3.2777777777777777,5
Meet the Spartans (2008),2.5,4
Strange Wilderness (2008),3.25,4
"Signal, The (2007)",3.5,5
Hellboy II: The Golden Army (2008),3.8055555555555554,1
In Bruges (2008),4.158536585365853,0
World on a Wire (Welt am Draht) (1973),3.75,1
Teeth (2007),2.0,4
Fool's Gold (2008),2.333333333333333,1
Jumper (2008),3.0,1
"Definitely, Maybe (2008)",3.4285714285714284,0
"Air I Breathe, The (2007)",3.0,0
Vantage Point (2008),3.4166666666666665,5
"Spiderwick Chronicles, The (2008)",3.4,2
Step Up 2 the Streets (2008),3.25,0
"Other Boleyn Girl, The (2008)",3.7857142857142856,3
Semi-Pro (2008),2.9,4
Run Fatboy Run (2007),3.0,2
Taxi to the Dark Side (2007),4.0,3
Descent (2007),1.0,3
College Road Trip (2008),4.5,4
"10,000 BC (2008)",2.7058823529411766,2
"Bank Job, The (2008)",3.615384615384616,5
Doomsday (2008),4.0,0
Horton Hears a Who! (2008),3.4375,2
Funny Games U.S. (2007),4.375,3
"Counterfeiters, The (Die Fälscher) (2007)",3.333333333333333,0
Mongol (2007),2.5,1
"Love Guru, The (2008)",2.125,4
Diary of the Dead (2007),2.833333333333333,1
Penelope (2006),3.5,0
City of Men (Cidade dos Homens) (2007),4.0,3
Zeitgeist: The Movie (2007),3.75,1
Justice League: The New Frontier (2008) ,2.75,1
Heima (2007),4.166666666666667,3
Snow Angels (2007),3.0,3
"Class, The (Klass) (2007)",3.5,3
"Dark Knight, The (2008)",4.238255033557047,1
Never Back Down (2008),3.5,1
Drillbit Taylor (2008),3.5,4
Youth Without Youth (2007),2.5,1
21 (2008),3.75,0
Smart People (2008),2.75,0
Leatherheads (2008),2.375,0
Stop-Loss (2008),3.25,3
Shine a Light (2008),3.5,0
Inside (À l'intérieur) (2007),4.0,3
Nim's Island (2008),3.0,2
"Ruins, The (2008)",3.5,0
Forgetting Sarah Marshall (2008),3.7692307692307687,4
Superhero Movie (2008),2.0,1
Street Kings (2008),2.5,0
"Visitor, The (2007)",4.5,3
Harold & Kumar Escape from Guantanamo Bay (2008),3.3076923076923075,1
99 francs (2007),4.0,4
Speed Racer (2008),3.1666666666666665,1
"Forbidden Kingdom, The (2008)",3.8333333333333335,1
Happy-Go-Lucky (2008),3.5,0
Religulous (2008),3.8,4
Outpost (2008),2.0,1
Son of Rambow (2007),4.666666666666667,1
Super High Me (2007),4.25,4
Outsourced (2006),3.5,0
Baby Mama (2008),3.136363636363636,4
Expelled: No Intelligence Allowed (2008),1.0,3
Prom Night (2008),0.75,5
Iron Man (2008),3.8244680851063837,1
Made of Honor (2008),2.875,4
Redbelt (2008),3.0,2
Taken (2008),3.6190476190476186,1
"Fall, The (2006)",3.954545454545455,2
What Happens in Vegas... (2008),2.75,4
American Pie Presents Beta House (American Pie 6: Beta House) (2007),2.75,4
Bella (2006),3.5,3
"Chronicles of Narnia: Prince Caspian, The (2008)",3.5416666666666665,2
Shelter (2007),4.0,3
"Girl Next Door, The (2007)",3.75,0
Indiana Jones and the Kingdom of the Crystal Skull (2008),2.833333333333333,1
Sex and the City (2008),2.409090909090909,4
"Strangers, The (2008)",3.1666666666666665,1
"Bigger, Stronger, Faster* (2008)",3.5,3
All the Boys Love Mandy Lane (2006),3.0,2
Kung Fu Panda (2008),3.4444444444444446,1
Recount (2008),3.5,3
Ex Drummer (2007),5.0,0
You Don't Mess with the Zohan (2008),2.8666666666666667,4
Stuck (2007),3.5,0
Chaos Theory (2007),4.0,0
Boy A (2007),4.0,2
"Happening, The (2008)",3.0,5
"Incredible Hulk, The (2008)",3.1714285714285717,1
"Children of Huang Shi, The (2008)",3.5,3
WALL·E (2008),4.057692307692308,2
Wanted (2008),3.1590909090909087,1
Hancock (2008),3.034482758620689,1
Get Smart (2008),3.46875,1
Young People Fucking (a.k.a. YPF) (2007),2.25,4
St. Trinian's (2007),2.5,1
Futurama: The Beast with a Billion Backs (2008),3.5,5
Kit Kittredge: An American Girl (2008),3.0,1
Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),3.75,3
"Wackness, The (2008)",4.0,0
Strange Circus (Kimyô na sâkasu) (2005),4.0,3
Encounters at the End of the World (2008),4.5,3
Zombie Strippers! (2008),0.5,4
Frosty the Snowman (1969),1.5,0
Battle for Haditha (2007),4.0,3
Mamma Mia! (2008),2.9642857142857144,0
Welcome to the Sticks (Bienvenue chez les Ch'tis) (2008),4.5,4
Rogue (2007),3.5,5
"It's the Great Pumpkin, Charlie Brown (1966)",3.8,0
Journey to the Center of the Earth (2008),2.5,1
Meet Dave (2008),3.5,0
"Machine Girl, The (Kataude mashin gâru) (2008)",2.25,1
Shrooms (2007),3.5,0
Transsiberian (2008),2.5,0
Stargate: Continuum (2008),2.5,1
Watchmen (2009),3.9883720930232562,0
Shotgun Stories (2007),2.5,1
Felon (2008),3.5,0
Step Brothers (2008),3.5535714285714284,4
"X-Files: I Want to Believe, The (2008)",2.875,3
Man on Wire (2008),3.6875,3
"Little Drummer Boy, The (1968)",2.5,1
Hogfather (Terry Pratchett's Hogfather) (2006),4.0,2
Pathology (2008),4.0,3
"Tracey Fragments, The (2007)",3.0,3
"Edge of Love, The (2008)",3.0,2
Heart of a Dog (Sobachye serdtse) (1988),4.0,0
"Mummy: Tomb of the Dragon Emperor, The (2008)",2.642857142857143,1
"Midnight Meat Train, The (2008)",2.875,5
Frozen River (2008),4.5,3
Vicky Cristina Barcelona (2008),3.09375,0
Batman: Gotham Knight (2008),3.5,5
Pineapple Express (2008),3.6774193548387095,1
Red Cliff (Chi bi) (2008),4.0,1
"Sisterhood of the Traveling Pants 2, The (2008)",2.5,1
Hell Ride (2008),2.0,5
High School Musical 2 (2007),2.0,0
Tropic Thunder (2008),3.5,5
Star Wars: The Clone Wars (2008),2.357142857142857,1
Henry Poole is Here (2008),4.0,3
Mutant Chronicles (2008),3.5,5
Waltz with Bashir (Vals im Bashir) (2008),3.0,2
Let the Right One In (Låt den rätte komma in) (2008),3.9117647058823533,3
Hamlet 2 (2008),2.0,4
Death Race (2008),3.2222222222222223,1
"House Bunny, The (2008)",2.5,4
"Rocker, The (2008)",2.75,4
I.O.U.S.A. (a.k.a. IOUSA) (2008),4.0,3
Mirrors (2008),1.5,5
Sukiyaki Western Django (2008),3.333333333333333,1
Somers Town (2008),3.5,3
Burn After Reading (2008),3.4871794871794872,0
Disaster Movie (2008),0.8333333333333334,4
Babylon A.D. (2008),2.333333333333333,1
Traitor (2008),3.375,0
"Onion Movie, The (2008)",4.0,4
"Spirit, The (2008)",2.5,1
John Adams (2008),4.0,3
Bangkok Dangerous (2008),3.25,5
Altered (2006),3.0,5
Righteous Kill (2008),3.0,2
Lakeview Terrace (2008),3.0,2
Ghost Town (2008),2.0,0
"Crow, The: Wicked Prayer (2005)",0.5,1
Appaloosa (2008),3.0,2
Eagle Eye (2008),3.0625,5
How to Lose Friends & Alienate People (2008),2.833333333333333,4
Nick and Norah's Infinite Playlist (2008),3.35,0
Gomorrah (Gomorra) (2008),3.7,2
"Duchess, The (2008)",3.5,3
FLCL (2000),4.277777777777779,1
Rachel Getting Married (2008),2.75,3
Body of Lies (2008),3.772727272727273,5
City of Ember (2008),2.833333333333333,2
"20,000 Leagues Under the Sea (1916)",3.75,1
Max Payne (2008),2.1666666666666665,1
Zack and Miri Make a Porno (2008),3.523809523809524,0
W. (2008),2.5,3
My Best Friend's Girl (2008),4.0,4
"Synecdoche, New York (2008)",3.125,0
"Secret Life of Bees, The (2008)",4.0,3
"American Carol, An (2008)",2.0,4
"Wave, The (Welle, Die) (2008)",3.571428571428572,3
"Angus, Thongs and Perfect Snogging (2008)",2.5,1
Pride and Glory (2008),3.0,2
"Express, The (2008)",3.0,3
Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002),4.0,3
Babylon 5: The Lost Tales - Voices in the Dark (2007),4.0,3
RocknRolla (2008),3.7692307692307687,1
Futurama: Bender's Game (2008),3.4444444444444446,1
Tin Man (2007),2.25,2
Madagascar: Escape 2 Africa (2008),3.692307692307693,1
Blindness (2008),3.5,0
Changeling (2008),3.4375,0
"Road, The (2009)",3.888888888888889,2
Slumdog Millionaire (2008),3.8098591549295775,0
Quantum of Solace (2008),3.4571428571428573,5
Role Models (2008),3.625,4
Tokyo! (2008),3.5,3
JCVD (2008),3.25,5
Cinderella (1997),3.0,2
Crows Zero (Kurôzu zero) (2007),4.0,3
Krabat (2008),2.0,3
Camp Rock (2008),1.0,0
Farscape: The Peacekeeper Wars (2004),3.5,5
Saw V (2008),3.1666666666666665,5
Sex Drive (2008),3.625,4
The Island (2006),4.0,3
Beverly Hills Chihuahua (2008),2.125,2
"Class, The (Entre les murs) (2008)",2.75,3
Splinter (2008),4.0,5
Australia (2008),3.2,2
Bolt (2008),3.388888888888889,1
Milk (2008),3.5454545454545454,3
Twilight (2008),2.409090909090909,0
"Children, The (2008)",3.5,3
Transporter 3 (2008),2.6666666666666665,1
Four Christmases (2008),2.833333333333333,4
"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",3.4166666666666665,3
Fireproof (2008),1.0,3
Igor (2008),3.5,1
Dinotopia (2002),3.333333333333333,2
Hunger (2008),4.75,3
Punisher: War Zone (2008),3.0,1
Shrek the Halls (2007),2.5,1
"Pervert's Guide to Cinema, The (2006)",3.5,3
Wallace and Gromit in 'A Matter of Loaf and Death' (2008),3.7,1
"Day the Earth Stood Still, The (2008)",2.7857142857142856,5
Che: Part One (2008),5.0,3
Che: Part Two (2008),5.0,3
Doubt (2008),3.3571428571428568,3
Gran Torino (2008),3.945652173913044,2
Frost/Nixon (2008),3.9444444444444446,3
"Reader, The (2008)",3.2142857142857144,3
Sword of the Stranger (Sutorejia: Mukô hadan) (2007),4.0,1
Seven Pounds (2008),4.136363636363637,3
"Wrestler, The (2008)",3.7352941176470584,3
"Curious Case of Benjamin Button, The (2008)",3.5945945945945947,3
Yes Man (2008),3.6176470588235294,4
Valkyrie (2008),3.4090909090909087,3
5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),3.5,0
War of the Worlds (2005),3.0,1
Ben X (2007),3.5,3
Bedtime Stories (2008),3.363636363636364,2
Choke (2008),3.5,0
Revolutionary Road (2008),3.7,3
Blackadder Back & Forth (1999),3.5,4
Blackadder's Christmas Carol (1988),3.0,4
Dear Zachary: A Letter to a Son About His Father (2008),3.875,3
Wild Child (2008),3.0,2
Defiance (2008),3.928571428571429,3
Zeitgeist: Addendum (2008),4.5,3
Marley & Me (2008),3.1428571428571432,0
Ponyo (Gake no ue no Ponyo) (2008),4.0,2
Earthsea (Legend of Earthsea) (2004),3.0,2
Ip Man (2008),3.95,0
"Tale of Despereaux, The (2008)",3.0,2
Bride Wars (2009),3.5,0
"Gamers, The: Dorkness Rising (2008)",2.5,1
Mesrine: Killer Instinct (L'instinct de mort) (2008),4.0,1
My Bloody Valentine 3-D (2009),2.0,1
Battle in Seattle (2007),4.0,1
"Timecrimes (Cronocrímenes, Los) (2007)",4.25,1
Underworld: Rise of the Lycans (2009),3.6428571428571432,1
Inkheart (2008),3.5,2
Revenge of the Nerds III: The Next Generation (1992),4.0,4
Revenge of the Nerds IV: Nerds in Love (1994),4.0,4
Paul Blart: Mall Cop (2009),2.7142857142857144,1
Notorious (2009),3.0,2
"Uninvited, The (2009)",3.5,0
Outlander (2008),3.333333333333333,1
Eden Lake (2008),4.0,3
Coraline (2009),3.7,5
Push (2009),3.0,2
"International, The (2009)",3.0,2
He's Just Not That Into You (2009),2.8181818181818183,0
Dead Like Me: Life After Death (2009),3.5,0
Futurama: Into the Wild Green Yonder (2009),3.5,5
Frontière(s) (2007),3.5,5
"11th Hour, The (2007)",4.0,3
Afro Samurai: Resurrection (2009),2.5,1
Departures (Okuribito) (2008),4.1,3
My Name Is Bruce (2007),3.0,2
Funny People (2009),3.5,0
Berlin Calling (2008),4.25,0
Nuremberg (2000),4.0,3
Away We Go (2009),3.5,0
"Divo, Il (2008)",4.0,3
Friday the 13th (2009),3.0,2
"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",3.8,1
"Pink Panther 2, The (2009)",2.75,1
Rock-A-Doodle (1991),2.0,2
Dr. Horrible's Sing-Along Blog (2008),3.9166666666666665,0
"Cottage, The (2008)",4.25,0
"I Love You, Man (2009)",3.5294117647058822,4
Dance of the Dead (2008),3.5,0
"Haunting in Connecticut, The (2009)",2.5,1
Duplicity (2009),2.5,1
Knowing (2009),2.833333333333333,0
"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",3.94,0
Sunshine Cleaning (2008),3.375,0
Kung Fu Panda: Secrets of the Furious Five (2008),2.875,1
Echelon Conspiracy (2009),2.0,5
Monsters vs. Aliens (2009),3.25,5
"Baader Meinhof Komplex, Der (2008)",4.0,1
Big Stan (2007),2.75,4
Strictly Sexual (2008),5.0,0
Anvil! The Story of Anvil (2008),3.75,1
Observe and Report (2009),2.625,1
Adventureland (2009),3.333333333333333,0
Confessions of a Shopaholic (2009),3.5,0
The Butterfly Effect 3: Revelations (2009),0.5,3
"Fast & Furious (Fast and the Furious 4, The) (2009)",3.25,1
In the Loop (2009),4.3,4
Pirate Radio (2009),3.4,0
17 Again (2009),3.55,0
Inglourious Basterds (2009),4.136363636363637,0
State of Play (2009),4.0,0
"Damned United, The (2009)",4.25,3
Crank: High Voltage (2009),2.9375,1
Moon (2009),3.96875,3
"Young Victoria, The (2009)",4.25,3
X-Men Origins: Wolverine (2009),2.8653846153846154,5
Sin Nombre (2009),4.0,0
Star Trek (2009),3.864406779661017,1
"Great Buck Howard, The (2008)",3.5,4
Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),4.0,0
Earth (2007),3.5,3
Stanley Kubrick: A Life in Pictures (2001),4.0,3
Crossing Over (2009),2.0,3
Angels & Demons (2009),3.2647058823529416,0
Balls Out: Gary the Tennis Coach (2009),2.0,4
Powder Blue (2009),2.0,3
Fanboys (2009),2.875,1
Terminator Salvation (2009),3.25,1
Night at the Museum: Battle of the Smithsonian (2009),3.1,1
Were the World Mine (2008),3.5,0
"Brothers Bloom, The (2008)",4.333333333333333,1
Paisan (Paisà) (1946),4.0,3
I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),4.0,4
"Soloist, The (2009)",3.5,3
Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),4.0,1
Drag Me to Hell (2009),3.75,4
Up (2009),4.004761904761905,2
Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),2.75,1
Fired Up (2009),3.583333333333333,4
In the Electric Mist (2009),1.5,3
"Hangover, The (2009)",3.631578947368421,4
Killshot (2008),2.5,1
Antichrist (2009),3.8,3
Sweeney Todd (2006),4.0,0
Ernest Rides Again (1993),1.0,1
Special (2006),3.5,3
Dead Snow (Død snø) (2009),4.25,1
Land of the Lost (2009),3.2142857142857144,1
Imagine That (2009),4.0,0
"Taking of Pelham 1 2 3, The (2009)",3.1666666666666665,0
"Stoning of Soraya M., The (2008)",4.5,2
"Proposal, The (2009)",3.5,0
Year One (2009),2.7857142857142856,1
"Land That Time Forgot, The (1975)",1.5,2
"Hurt Locker, The (2008)",4.0588235294117645,5
"Limits of Control, The (2009)",2.75,0
Raiders of the Lost Ark: The Adaptation (1989),4.333333333333333,5
Transformers: Revenge of the Fallen (2009),2.425,1
Home (2009),4.5,3
Whatever Works (2009),3.0,2
Ghosts of Girlfriends Past (2009),2.5,0
Public Enemies (2009),3.055555555555556,0
Ice Age: Dawn of the Dinosaurs (2009),2.607142857142857,1
Prison Break: The Final Break (2009),3.5,5
Daria: Is It College Yet? (2002),1.0,1
My Sister's Keeper (2009),4.0,3
Watchmen: Tales of the Black Freighter (2009),3.5,5
(500) Days of Summer (2009),3.6666666666666665,0
Brüno (Bruno) (2009),3.65,4
"Librarian, The: The Curse of the Judas Chalice (2008)",3.75,1
Harry Potter and the Half-Blood Prince (2009),3.8879310344827593,2
Roots (1977),3.1666666666666665,3
Open Water 2: Adrift (2006),2.5,1
"Imaginarium of Doctor Parnassus, The (2009)",3.8125,3
Humpday (2009),2.5,4
Polytechnique (2009),1.5,2
Orphan (2009),3.0,2
"Ugly Truth, The (2009)",3.6666666666666665,0
"Collector, The (2009)",3.5,5
"Perfect Getaway, A (2009)",4.0,3
District 9 (2009),3.7769230769230764,5
Julie & Julia (2009),2.958333333333333,0
Obsessed (2009),3.5,0
Race to Witch Mountain (2009),3.5,0
Hannah Montana: The Movie (2009),3.5,0
G.I. Joe: The Rise of Cobra (2009),2.625,1
12 Rounds (2009),3.0,1
Max Manus (2008),5.0,0
Lost in Austen (2008),3.6666666666666665,0
Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),3.8333333333333335,1
"Goods: Live Hard, Sell Hard, The (2009)",3.625,4
"Time Traveler's Wife, The (2009)",3.9,3
I Can't Think Straight (2007),4.0,3
Miss March (2009),2.833333333333333,4
"I Love You, Beth Cooper (2009)",2.5,1
Paper Heart (2009),2.75,0
G-Force (2009),3.5,5
Tetro (2009),4.5,3
Bronson (2009),3.8333333333333335,1
It Might Get Loud (2008),3.75,3
My Life in Ruins (2009),2.0,4
Troll 2 (1990),3.5,0
Taking Woodstock (2009),3.0,4
Halloween II (2009),3.0,2
"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",3.8571428571428568,0
9 (2009),3.6428571428571432,2
Frequently Asked Questions About Time Travel (2009),3.6,4
"White Ribbon, The (Das weiße Band) (2009)",4.5,3
Green Lantern: First Flight (2009),3.5,5
"Most Hated Family in America, The (2007)",4.5,3
Pandorum (2009),3.4,5
"Men Who Stare at Goats, The (2009)",3.388888888888889,1
"Hunt For Gollum, The (2009)",3.0,1
Jennifer's Body (2009),1.0,0
"Informant!, The (2009)",3.6666666666666665,0
Extract (2009),2.0,4
"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",2.6666666666666665,1
Gamer (2009),3.4285714285714284,5
Cloudy with a Chance of Meatballs (2009),3.5294117647058822,0
"Food, Inc. (2008)",3.6875,3
Attack of the 50 Foot Woman (1958),4.5,4
Thirst (Bakjwi) (2009),4.0,3
Bright Star (2009),3.5,3
Blood Creek (a.k.a. Town Creek) (2009),3.0,2
Paranormal Activity (2009),3.4,1
World's Greatest Dad (2009),3.0,2
Still Walking (Aruitemo aruitemo) (2008),1.0,3
"Cove, The (2009)",4.25,3
"Serious Man, A (2009)",3.227272727272727,0
City Island (2009),4.0,4
Ink (2009),3.5,5
Metropia (2009),2.5,1
"Haunted World of El Superbeasto, The (2009)",3.5,5
Trick 'r Treat (2007),2.5,0
Whip It (2009),3.1,0
"Invention of Lying, The (2009)",2.333333333333333,4
Surrogates (2009),3.0357142857142856,5
Zombieland (2009),3.8773584905660377,1
Assassination of a High School President (2008),1.0,0
"Education, An (2009)",3.8333333333333335,3
Coco Before Chanel (Coco avant Chanel) (2009),4.0,3
Couples Retreat (2009),3.333333333333333,4
I Sell the Dead (2008),2.5,1
Where the Wild Things Are (2009),2.6666666666666665,2
Legionnaire (1998),0.5,1
"New York, I Love You (2009)",3.5,3
Law Abiding Citizen (2009),3.0625,3
"Misfortunates, The (De helaasheid der dingen) (2009)",3.0,3
Mary and Max (2009),4.2,1
Spread (2009),3.5,3
"Tournament, The (2009)",2.5,1
Up in the Air (2009),3.71875,3
Balance (1989),4.5,0
Saw VI (2009),3.5,0
Love Exposure (Ai No Mukidashi) (2008),5.0,1
Cirque du Freak: The Vampire's Assistant (2009),2.0,1
"Boondock Saints II: All Saints Day, The (2009)",3.375,1
Black Dynamite (2009),3.5,1
Welcome to Dongmakgol (2005),4.5,0
Gentlemen Broncos (2009),2.25,4
Fantastic Mr. Fox (2009),4.083333333333333,2
"Christmas Carol, A (2009)",3.0,2
Battlestar Galactica: The Plan (2009),4.25,1
"Private Lives of Pippa Lee, The (2009)",3.5,3
Partly Cloudy (2009),4.375,0
2012 (2009),2.619047619047619,0
Precious (2009),3.5,3
Bad Lieutenant: Port of Call New Orleans (2009),2.25,2
"Twilight Saga: New Moon, The (2009)",2.6666666666666665,3
Derailed (2002),0.5,1
"Messenger, The (2009)",3.5,0
Ninja Assassin (2009),4.166666666666667,1
Cell 211 (Celda 211) (2009),4.5,1
"Patriot, The (1998)",3.5,1
Teenage Mutant Ninja Turtles: Turtles Forever (2009),3.0,1
Merry Madagascar (2009),3.0,2
Brothers (2009),3.5,0
"Blind Side, The  (2009)",3.6774193548387095,3
Mickey's Once Upon a Christmas (1999),5.0,1
Shrink (2009),2.0,3
Old Dogs (2009),0.5,4
Planet 51 (2009),3.0,2
Earthlings (2006),4.0,3
"Single Man, A (2009)",3.8333333333333335,3
"Lovely Bones, The (2009)",3.1666666666666665,0
Invictus (2009),3.8571428571428568,3
"Princess and the Frog, The (2009)",3.75,0
Did You Hear About the Morgans? (2009),3.0,0
Alice (2009),4.0,1
Avatar (2009),3.6030927835051543,1
It's Complicated (2009),2.75,4
Sherlock Holmes (2009),3.853448275862069,1
Crazy Heart (2009),4.1,3
Alvin and the Chipmunks: The Squeakquel (2009),2.6666666666666665,0
American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),2.1666666666666665,4
Pontypool (2008),3.75,1
Youth in Revolt (2009),3.0,0
Daybreakers (2010),3.4166666666666665,0
Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),3.5,3
Leap Year (2010),2.4,4
"Book of Eli, The (2010)",3.28125,1
"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",4.2,1
"Prophet, A (Un Prophète) (2009)",4.25,2
"Maiden Heist, The (2009)",2.5,1
Blood: The Last Vampire (2009),2.0,5
Project A 2 ('A' gai wak juk jap) (1987),3.75,1
"Concert, Le (2009)",3.0,2
Ninja (2009),3.0,1
Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),4.0,2
"Chaser, The (Chugyeogja) (2008)",3.0,2
"Rudolph, the Red-Nosed Reindeer (1964)",3.8333333333333335,2
Undisputed II: Last Man Standing (2006),4.0,1
3 Idiots (2009),4.75,0
Legion (2010),2.833333333333333,1
Stan Helsing (2009),1.0,4
Peter Pan (1960),3.5,0
Wicked City (Yôjû toshi) (1987),2.5,1
When in Rome (2010),2.5,1
Triangle (2009),4.0,3
I Love You Phillip Morris (2009),1.5,0
Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),4.75,0
Temple Grandin (2010),4.375,3
"House of the Devil, The (2009)",4.0,3
Valentine's Day (2010),2.6666666666666665,4
"Wolfman, The (2010)",2.25,1
Shutter Island (2010),4.022388059701494,3
Persuasion (2007),3.333333333333333,3
"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",4.25,1
Percy Jackson & the Olympians: The Lightning Thief (2010),2.357142857142857,2
Cop Out (2010),2.5,1
"Ghost Writer, The (2010)",3.7857142857142856,3
"Secret of Kells, The (2009)",4.0,3
"Spy Next Door, The (2010)",2.0,1
Agora (2009),4.0,0
District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),3.75,1
"Yes Men Fix the World, The (2009)",4.0,3
"Crazies, The (2010)",3.375,0
Dear John (2010),3.5,0
Last Train Home (2009),3.0,2
Tooth Fairy (2010),2.1666666666666665,4
Gentlemen of Fortune (Dzhentlmeny udachi) (1972),4.75,0
[REC]² (2009),3.6666666666666665,1
"Room, The (2003)",3.6666666666666665,0
Alice in Wonderland (2010),2.875,2
"Town Called Panic, A (Panique au village) (2009)",3.75,3
Green Zone (2010),3.5,5
From Paris with Love (2010),2.5,1
Dorian Gray (2009),3.0,2
Greenberg (2010),2.333333333333333,0
She's Out of My League (2010),3.2222222222222223,4
Harry Brown (2009),4.0,0
Remember Me (2010),4.0,3
"Burrowers, The (2008)",3.0,2
Frozen (2010),3.25,3
Little Ashes (2008),2.5,3
"Bounty Hunter, The (2010)",2.75,1
Leaves of Grass (2009),3.1666666666666665,0
Women in Trouble (2009),2.0,4
Repo Men (2010),3.5,5
Case 39 (2009),0.5,1
Oceans (Océans) (2009),4.0,2
"Slammin' Salmon, The (2009)",3.5,4
Hot Tub Time Machine (2010),3.3,4
Mother (Madeo) (2009),5.0,0
