title,rating,clusters
12 Angry Men (1997),5.0,5
Robin Hood (2010),3.1666666666666665,0
Cemetery Junction (2010),3.5,4
Blue Valentine (2010),2.8,0
Killers (2010),2.25,3
Buried (2010),3.5,4
Prince of Persia: The Sands of Time (2010),2.8846153846153846,0
Please Give (2010),3.5,4
Ricky Gervais Live: Animals (2003),3.5,4
Sex and the City 2 (2010),1.0,2
Get Him to the Greek (2010),3.55,4
Unthinkable (2010),3.0,0
"Back-up Plan, The (2010)",3.0,0
Splice (2009),3.5,4
Letters to Juliet (2010),2.833333333333333,0
Exam (2009),3.8,1
Jonah Hex (2010),1.875,3
"A-Team, The (2010)",3.147058823529412,0
Toy Story 3 (2010),4.1090909090909085,1
Ricky Gervais Live 3: Fame (2007),3.0,0
Winter's Bone (2010),3.4375,4
Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),3.571428571428572,4
TiMER (2009),3.75,1
Best Worst Movie (2009),4.0,1
"Twilight Saga: Eclipse, The (2010)",2.45,3
Enter the Void (2009),5.0,5
"Last Airbender, The (2010)",1.9166666666666667,3
Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),4.5,5
South Park: Imaginationland (2008),4.0,1
Predators (2010),3.3,4
When You're Strange (2009),4.0,1
Despicable Me (2010),3.684210526315789,4
Inception (2010),4.066433566433567,1
Grown Ups (2010),3.45,4
"Sorcerer's Apprentice, The (2010)",3.45,4
Knight and Day (2010),3.4166666666666665,4
"Karate Kid, The (2010)",2.5,3
"Kids Are All Right, The (2010)",2.9166666666666665,0
"Serbian Film, A (Srpski film) (2010)",2.25,3
Batman: Under the Red Hood (2010),3.6666666666666665,4
Salt (2010),2.966666666666667,0
"No. 1 Ladies' Detective Agency, The (2008)",3.0,0
Watch Out for the Automobile (Beregis avtomobilya) (1966),4.0,1
Mr. Nobody (2009),4.142857142857143,1
Dinner for Schmucks (2010),3.2857142857142856,4
Hellsinki (Rööperi) (2009),3.0,0
Ip Man 2 (2010),3.0,0
Ramona and Beezus (2010),2.5,3
"Rebound, The (2009)",2.5,3
"Other Guys, The (2010)",3.261904761904762,4
"Two Escobars, The (2010)",3.5,4
Paper Man (2009),4.0,1
"Expendables, The (2010)",3.0588235294117645,0
Scott Pilgrim vs. the World (2010),3.704545454545455,4
I Killed My Mother (J'ai tué ma mère) (2009),3.5,4
Heartless (2009),2.5,3
Piranha (Piranha 3D) (2010),2.1666666666666665,3
"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",2.5,3
Get Low (2009),5.0,5
"Joneses, The (2009)",3.5,4
Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),4.0,1
"Last Exorcism, The (2010)",4.0,1
"American, The (2010)",2.625,0
Jackass 2.5 (2007),4.166666666666667,1
"Horde, The (La Horde) (2009)",2.5,3
"Switch, The (2010)",2.6666666666666665,0
Machete (2010),3.25,4
Going the Distance (2010),3.1666666666666665,0
Resident Evil: Afterlife (2010),3.1428571428571432,0
"Social Network, The (2010)",3.8859649122807016,1
"Town, The (2010)",3.954545454545455,1
Easy A (2010),3.796296296296296,1
Eat Pray Love (2010),3.5,4
Howl (2010),3.5,4
I'm Still Here (2010),4.0,1
"Patrik Age 1.5 (Patrik 1,5) (2008)",4.0,1
Flipped (2010),3.8333333333333335,1
Wall Street: Money Never Sleeps (2010),3.1666666666666665,0
Legend of the Guardians: The Owls of Ga'Hoole (2010),4.0,1
It's Kind of a Funny Story (2010),3.1875,0
Middle Men (2009),3.25,4
Alice in Wonderland (1933),4.0,1
Let Me In (2010),3.8571428571428568,1
Sintel (2010),3.5,4
Secretariat (2010),2.5,3
Devil (2010),3.25,4
You Again (2010),3.5,4
Life as We Know It (2010),3.0,0
Catfish (2010),3.6666666666666665,4
You Will Meet a Tall Dark Stranger (2010),3.5,4
Stone (2010),3.25,4
Inside Job (2010),4.291666666666667,1
Monsters (2010),3.5,4
Never Let Me Go (2010),4.0,1
"Illusionist, The (L'illusionniste) (2010)",3.0,0
Rubber (2010),3.75,1
Jackass 3D (2010),3.9166666666666665,1
Restrepo (2010),3.1666666666666665,0
Waiting for 'Superman' (2010),4.0,1
Red (2010),3.5,4
In a Better World (Hævnen) (2010),3.5,4
Heartbreaker (L'Arnacoeur) (2010),2.5,3
Paranormal Activity 2 (2010),3.7,4
Heartbeats (Les amours imaginaires) (2010),3.0,0
Hereafter (2010),4.0,1
Undisputed III: Redemption (2010),4.0,1
Saw VII 3D - The Final Chapter (2010),4.5,5
Due Date (2010),3.1,0
127 Hours (2010),3.8333333333333335,1
Megamind (2010),3.6,4
Black Swan (2010),3.6309523809523814,4
Unstoppable (2010),3.3571428571428568,4
Morning Glory (2010),2.6666666666666665,0
Certified Copy (Copie conforme) (2010),4.0,1
"Next Three Days, The (2010)",3.8571428571428568,1
Somewhere (2010),3.0,0
Biutiful (2010),4.25,1
Harry Potter and the Deathly Hallows: Part 1 (2010),3.98936170212766,1
"King's Speech, The (2010)",4.043103448275862,1
Tangled (2010),3.9166666666666665,1
"Art of the Steal, The (2009)",4.0,1
"Fighter, The (2010)",3.760869565217391,1
"Romantics, The (2010)",3.0,0
"Loved Ones, The (2009)",4.25,1
Casino Jack (2010),4.0,1
London Boulevard (2010),1.5,2
Skyline (2010),0.5,2
Beastly (2011),3.5,4
Love and Other Drugs (2010),2.7857142857142856,0
"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",3.8571428571428568,1
"Tourist, The (2010)",2.7142857142857144,0
Rare Exports: A Christmas Tale (Rare Exports) (2010),4.25,1
Hatchet II (2010),4.5,5
All Good Things (2010),3.75,1
True Grit (2010),3.75,1
Tron: Legacy (2010),3.236842105263158,4
How Do You Know (2010),2.6666666666666665,0
Barney's Version (2010),4.0,1
"Company Men, The (2010)",2.5,3
I Saw the Devil (Akmareul boatda) (2010),3.875,1
Trash Humpers (2009),0.5,2
Faster (2010),5.0,5
Little Big Soldier (Da bing xiao jiang) (2010),3.5,4
Rabbit Hole (2010),3.5,4
One Week (1920),3.5,4
Little Fockers (2010),1.8333333333333333,3
Gulliver's Travels (2010),1.8333333333333333,3
Burlesque (2010),2.5,3
"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",3.5,4
Tucker & Dale vs Evil (2010),3.9166666666666665,1
Yogi Bear (2010),1.1666666666666667,2
Made in Dagenham (2010),2.0,3
"Green Hornet, The (2011)",3.0,0
"Way Back, The (2010)",4.0,1
"Warrior's Way, The (2010)",3.5,4
Season of the Witch (2011),3.5,4
Cowboys & Aliens (2011),3.0,0
Anything for Her (Pour elle) (2008),2.5,3
Day & Night (2010),4.1,1
Marwencol (2010),4.25,1
"Dilemma, The (2011)",2.5,3
"Trip, The (2010)",4.0,1
Limitless (2011),3.95,1
Happy People: A Year in the Taiga (2010),4.5,5
Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),3.5,4
I Spit on Your Grave (2010),3.75,1
Even the Rain (También la lluvia) (2010),4.0,1
Zeitgeist: Moving Forward (2011),5.0,5
No Strings Attached (2011),2.9285714285714284,0
"Lincoln Lawyer, The (2011)",3.6,4
All-Star Superman (2011),4.25,1
Unknown (2011),3.333333333333333,4
Cedar Rapids (2011),2.25,3
Gnomeo & Juliet (2011),3.0,0
Burke and Hare (2010),4.0,1
Castaway on the Moon (Kimssi pyoryugi) (2009),4.0,1
Paul (2011),3.2,0
Brother 2 (Brat 2) (2000),4.5,5
Emma (2009),2.5,3
Drive Angry (2011),3.75,1
Rango (2011),3.6176470588235294,4
Take Me Home Tonight (2011),2.5,3
Confessions (Kokuhaku) (2010),4.0,1
"Adjustment Bureau, The (2011)",3.1666666666666665,0
"Mechanic, The (2011)",3.375,4
Hall Pass (2011),3.125,0
"Eagle, The (2011)",2.0,3
I Am Number Four (2011),3.1,0
Battle: Los Angeles (2011),2.375,3
Summer Wars (Samâ wôzu) (2009),3.8333333333333335,1
"Sunset Limited, The (2011)",4.0,1
Winnie the Pooh and the Honey Tree (1966),4.0,1
Mars Needs Moms (2011),3.5,4
Scooby-Doo! Curse of the Lake Monster (2010),5.0,5
Winnie the Pooh and Tigger Too (1974),3.5,4
Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),4.357142857142857,5
Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),3.5,4
Just Go with It (2011),3.2142857142857144,0
Cave of Forgotten Dreams (2010),3.0,0
Red Riding Hood (2011),3.5,4
"Big Mommas: Like Father, Like Son (2011)",1.0,2
Super (2010),2.9,0
"Troll Hunter, The (Trolljegeren) (2010)",3.75,1
Source Code (2011),3.602941176470588,4
Jane Eyre (2011),3.0,0
Sucker Punch (2011),3.125,0
BURN-E (2008),4.5,5
Senna (2010),3.75,1
Family Guy Presents: It's a Trap (2010),3.583333333333333,4
Insidious (2010),2.6666666666666665,0
Hobo with a Shotgun (2011),2.375,3
Win Win (2011),3.75,1
Room in Rome (Habitación en Roma) (2010),2.75,0
Boy (2010),4.0,1
Diary of a Wimpy Kid: Rodrick Rules (2011),3.5,4
Henry's Crime (2010),2.0,3
Hop (2011),2.75,0
13 Assassins (Jûsan-nin no shikaku) (2010),4.0,1
Hanna (2011),3.3181818181818183,4
Into Eternity (2010),3.5,4
American: The Bill Hicks Story (2009),4.0,1
Arthur (2011),3.0,0
Scream 4 (2011),2.6666666666666665,0
Rio (2011),3.125,0
Melancholia (2011),3.071428571428572,0
Thor (2011),3.5147058823529416,4
Louis C.K.: Hilarious (2010),4.055555555555555,1
Louis C.K.: Chewed Up (2008),3.2857142857142856,4
Atlas Shrugged: Part 1 (2011),2.0,3
Louis C.K.: Shameless (2007),4.0,1
Mildred Pierce (2011),4.5,5
Voices from the List (2004),4.3,1
Water for Elephants (2011),3.375,4
Kill the Irishman (2011),4.0,1
"Fast Five (Fast and the Furious 5, The) (2011)",3.05,0
Louis Theroux: Law & Disorder (2008),5.0,5
Incendies (2010),4.4,5
Soul Surfer (2011),3.5,4
Something Borrowed (2011),3.25,4
Bridesmaids (2011),3.761904761904762,1
Priest (2011),3.0,0
Pirates of the Caribbean: On Stranger Tides (2011),3.2291666666666665,4
Midnight in Paris (2011),3.56,4
The Man from Nowhere (2010),4.5,5
"Tree of Life, The (2011)",4.0,1
"Hangover Part II, The (2011)",3.2666666666666666,4
Nothing to Declare (Rien à déclarer) (2010),4.0,1
"Roommate, The (2011)",2.0,3
Attack the Block (2011),3.5,4
The Way (2010),3.5,4
Let the Bullets Fly (2010),3.0,0
Kung Fu Panda 2 (2011),3.3235294117647056,4
X-Men: First Class (2011),3.7906976744186047,1
Submarine (2010),4.166666666666667,1
Everything Must Go (2010),2.6666666666666665,0
Beginners (2010),3.625,4
Super 8 (2011),3.595238095238096,4
Green Lantern (2011),2.35,3
Mr. Popper's Penguins (2011),2.7,0
Bad Teacher (2011),2.888888888888889,0
Transformers: Dark of the Moon (2011),2.363636363636364,3
Larry Crowne (2011),2.75,0
Your Highness (2011),3.111111111111111,0
Too Big to Fail (2011),4.5,5
Takers (2010),2.75,0
Zookeeper (2011),2.75,0
Horrible Bosses (2011),3.4375,4
Cars 2 (2011),3.1666666666666665,0
Between the Folds (2008),3.0,0
Delhi Belly (2011),4.0,1
Monte Carlo (2011),3.0,0
Harry Potter and the Deathly Hallows: Part 2 (2011),3.91,1
Drive (2011),3.765625,1
Captain America: The First Avenger (2011),3.546875,4
"Crazy, Stupid, Love. (2011)",3.983870967741936,1
One Day (2011),3.5,4
"Guard, The (2011)",3.625,4
Winnie the Pooh (2011),3.0,0
"Woman, The (2011)",3.5,4
Mike's New Car (2002),4.0,1
"Smurfs, The (2011)",1.875,3
Friends with Benefits (2011),3.05,0
Blitz (2011),3.0,0
"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",2.5,3
Our Idiot Brother (2011),3.25,4
Death Race 2 (2010),3.5,4
Rise of the Planet of the Apes (2011),3.462962962962963,4
Terri (2011),3.5,4
"Change-Up, The (2011)",2.85,0
"Help, The (2011)",3.8333333333333335,1
30 Minutes or Less (2011),2.6666666666666665,0
My Afternoons with Margueritte (La tête en friche) (2010),3.0,0
Final Destination 5 (2011),4.5,5
"Very Harold & Kumar 3D Christmas, A (2011)",3.25,4
Don't Be Afraid of the Dark (2010),3.0,0
Fright Night (2011),3.25,4
Another Earth (2011),4.5,5
Hesher (2010),4.0,1
Stake Land (2010),4.0,1
"Debt, The (2011)",2.5,3
Colombiana (2011),2.5,3
Bill Cunningham New York (2011),4.5,5
"Skin I Live In, The (La piel que habito) (2011)",3.0,0
Conan the Barbarian (2011),1.75,3
Birdemic: Shock and Terror (2010),3.5,4
"Inbetweeners Movie, The (2011)",3.6666666666666665,4
Red State (2011),3.0,0
Pearl Jam Twenty (2011),0.5,2
I Don't Know How She Does It (2011),1.5,2
Shark Night 3D (2011),1.5,2
Contagion (2011),3.7083333333333335,4
Moneyball (2011),3.8846153846153846,1
Neds (2010),4.0,1
Cold Fish (Tsumetai nettaigyo) (2010),4.5,5
Phineas and Ferb the Movie: Across the 2nd Dimension (2011),3.5,4
Northanger Abbey (2007),4.0,1
"Avengers, The (2012)",3.8695652173913038,1
Tinker Tailor Soldier Spy (2011),3.8125,1
"Separation, A (Jodaeiye Nader az Simin) (2011)",4.333333333333333,5
"Dangerous Method, A (2011)",3.0,0
Warrior (2011),3.727272727272727,1
"Ides of March, The (2011)",3.2222222222222223,4
Kill List (2011),4.5,5
Killer Elite (2011),2.833333333333333,0
Bellflower (2011),3.5,4
50/50 (2011),3.631578947368421,4
Generation P (2011),3.5,4
The Artist (2011),4.045454545454546,1
BlinkyTM (2011),3.0,0
Take Shelter (2011),3.75,1
Real Steel (2011),3.0,0
Footloose (2011),2.75,0
"Thing, The (2011)",3.5,4
Tyrannosaur (2011),3.5,4
Martha Marcy May Marlene (2011),3.75,1
We Need to Talk About Kevin (2011),3.5,4
"Three Musketeers, The (2011)",3.1666666666666665,0
In Time (2011),3.3928571428571432,4
Margaret (2011),3.0,0
Carnage (2011),4.0,1
Margin Call (2011),3.7857142857142856,1
Paranormal Activity 3 (2011),3.5,4
Puncture (2011),3.0,0
Johnny English Reborn (2011),3.0,0
Abduction (2011),3.5,4
This Must Be the Place (2011),3.5,4
Shame (2011),3.75,1
What's Your Number? (2011),4.5,5
Headhunters (Hodejegerne) (2011),3.6,4
Batman: Year One (2011),3.6666666666666665,4
Miss Representation (2011),3.5,4
Puss in Boots (2011),3.5625,4
Tower Heist (2011),3.5,4
J. Edgar (2011),2.5,3
"Double, The (2011)",1.5,2
"Adventures of Tintin, The (2011)",3.5,4
Tomboy (2011),3.0,0
George Harrison: Living in the Material World (2011),4.0,1
Hugo (2011),3.75,1
Immortals (2011),2.6666666666666665,0
Jack and Jill (2011),2.3,3
Into the Abyss (2011),5.0,5
"Sign of Four, The (1987)",3.0,0
"Descendants, The (2011)",4.0,1
Like Crazy (2011),2.5,3
"Muppets, The (2011)",2.6,3
"Twilight Saga: Breaking Dawn - Part 1, The (2011)",2.2142857142857144,3
War Horse (2011),3.0,0
"Rum Diary, The (2011)",3.583333333333333,4
Lifted (2006),4.0,1
Hipsters (Stilyagi) (2008),3.5,4
Another Cinderella Story (2008),2.5,3
Bunraku (2010),1.5,2
"Sitter, The (2011)",2.9,0
Extremely Loud and Incredibly Close (2011),2.75,0
Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),3.75,1
Asterix and the Vikings (Astérix et les Vikings) (2006),5.0,5
Happy Feet Two (2011),5.0,5
Arthur Christmas (2011),0.5,2
Violet & Daisy (2011),3.0,0
Bullet to the Head (2012),1.5,2
"Expendables 2, The (2012)",3.5,4
"Snowman, The (1982)",3.75,1
The Hunger Games (2012),3.435185185185185,4
"Dark Knight Rises, The (2012)",3.9934210526315783,1
"Bourne Legacy, The (2012)",3.138888888888889,0
Sherlock Holmes: A Game of Shadows (2011),3.763157894736842,1
Coriolanus (2011),2.5,3
Young Adult (2011),2.25,3
New Year's Eve (2011),2.0,3
Mission: Impossible - Ghost Protocol (2011),3.6590909090909087,4
We Bought a Zoo (2011),3.3,4
"Girl with the Dragon Tattoo, The (2011)",3.488095238095238,4
"Darkest Hour, The (2011)",2.5,3
Alvin and the Chipmunks: Chipwrecked (2011),1.0,2
Friends with Kids (2011),3.6666666666666665,4
Contraband (2012),3.0,0
Being Elmo: A Puppeteer's Journey (2011),3.5,4
Joyful Noise (2012),1.5,2
"Iron Lady, The (2011)",3.0,0
"Revenant, The (2009)",4.5,5
Underworld: Awakening (2012),3.8,1
"Grey, The (2012)",2.9166666666666665,0
Man on a Ledge (2012),3.1666666666666665,0
Haywire (2011),2.833333333333333,0
"Whistleblower, The (2010)",3.25,4
Einstein and Eddington (2008),3.5,4
Apollo 18 (2011),2.0,3
Seeking Justice (2011),2.0,3
Red Tails (2012),1.5,2
"Flowers of War, The (Jin líng shí san chai) (2011)",4.5,5
Intouchables (2011),4.108108108108108,1
One for the Money (2012),2.0,3
"Innkeepers, The (2011)",2.75,0
Grave Encounters (2011),3.1666666666666665,0
Chronicle (2012),3.375,4
"Woman in Black, The (2012)",3.75,1
"Art of Getting By, The (2011)",3.0,0
All Watched Over by Machines of Loving Grace (2011),4.25,1
Dylan Moran: Monster (2004),5.0,5
Safe House (2012),3.375,4
"Vow, The (2012)",2.6666666666666665,0
Louis C.K.: Live at the Beacon Theater (2011),4.3,1
Monsieur Lazhar (2011),4.5,5
"For a Good Time, Call... (2012)",2.5,3
Journey 2: The Mysterious Island (2012),0.5,2
Perfect Sense (2011),4.25,1
Ghost Rider: Spirit of Vengeance (2012),1.6,2
Prayers for Bobby (2009),3.5,4
"Very Potter Musical, A (2009)",4.25,1
"Civil War, The (1990)",4.0,1
"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)",3.5,4
Mickey's The Prince and the Pauper (1990),2.0,3
Gone (2012),1.5,2
Project X (2012),2.0625,3
Dr. Seuss' The Lorax (2012),3.1,0
"Big Year, The (2011)",3.75,1
Act of Valor (2012),3.75,1
Trailer Park Boys (1999),5.0,5
This Means War (2012),2.636363636363636,0
John Carter (2012),3.0909090909090913,0
Goon (2011),3.25,4
"Ledge, The (2011)",2.5,3
21 Jump Street (2012),3.865384615384616,1
"Jeff, Who Lives at Home (2012)",4.0,1
Lockout (2012),3.1666666666666665,0
"Snowtown (Snowtown Murders, The) (2011)",2.5,3
Space Battleship Yamato (2010),3.0,0
Jiro Dreams of Sushi (2011),4.1,1
Damsels in Distress (2011),2.25,3
Salmon Fishing in the Yemen (2011),1.5,2
Wrath of the Titans (2012),2.625,0
Detachment (2011),4.0,1
Iron Sky (2012),3.75,1
Absentia (2011),3.5,4
American Reunion (American Pie 4) (2012),2.625,0
The Raid: Redemption (2011),4.333333333333333,5
"Cabin in the Woods, The (2012)",4.0227272727272725,1
God Bless America (2011),4.5,5
"Three Stooges, The (2012)",1.25,2
"Raven, The (2012)",2.0,3
North & South (2004),4.5,5
Mirror Mirror (2012),3.0,0
Battleship (2012),2.333333333333333,3
"Best Exotic Marigold Hotel, The (2011)",3.875,1
Bully (2011),3.5,4
Hysteria (2011),4.0,1
Dante's Inferno: An Animated Epic (2010),3.0,0
"Five-Year Engagement, The (2012)",2.5,3
Think Like a Man (2012),2.5,3
"Lucky One, The (2012)",4.0,1
Safe (2012),3.5,4
Dark Shadows (2012),2.5,3
"Decoy Bride, The (2011)",3.6666666666666665,4
"Dictator, The (2012)",3.5588235294117645,4
Men in Black III (M.III.B.) (M.I.B.³) (2012),3.2777777777777777,4
Snow White and the Huntsman (2012),2.833333333333333,0
Sound of My Voice (2011),3.5,4
Eva (2011),5.0,5
"Pirates! Band of Misfits, The (2012)",3.333333333333333,4
Prometheus (2012),3.2962962962962963,4
"Pact, The (2012)",3.5,4
Bernie (2011),3.5,4
Take This Waltz (2011),3.5,4
Wanderlust (2012),3.0,0
Moonrise Kingdom (2012),3.775862068965517,1
Get the Gringo (2012),3.8333333333333335,1
Superman/Doomsday (2007) ,4.0,1
"Thousand Words, A (2012)",2.833333333333333,0
Safety Not Guaranteed (2012),3.75,1
Madagascar 3: Europe's Most Wanted (2012),3.388888888888889,4
Your Sister's Sister (2011),4.0,1
Superman/Batman: Public Enemies (2009),5.0,5
Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),4.0,1
Brave (2012),3.466666666666667,4
Beauty and the Beast: The Enchanted Christmas (1997),4.0,1
Front of the Class (2008),5.0,5
Pocahontas II: Journey to a New World (1998) ,2.0,3
What to Expect When You're Expecting (2012),3.0,0
To Rome with Love (2012),3.0,0
Abraham Lincoln: Vampire Hunter (2012),2.75,0
First Position (2011),3.5,4
Rock of Ages (2012),2.75,0
Seeking a Friend for the End of the World (2012),4.166666666666667,1
Presto (2008),5.0,5
Jack-Jack Attack (2005),4.5,5
One Man Band (2005),3.8333333333333335,1
Ted (2012),3.2857142857142856,4
Magic Mike (2012),2.7,0
Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),4.0,1
Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),4.0,1
Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),4.0,1
Cleanskin (2012),3.5,4
"Amazing Spider-Man, The (2012)",3.25,4
Ice Age 4: Continental Drift (2012),2.9166666666666665,0
Beasts of the Southern Wild (2012),3.3571428571428568,4
Savages (2012),2.75,0
Geri's Game (1997),4.166666666666667,1
"Watch, The (2012)",3.0,0
2 Days in New York (2012),2.5,3
Killer Joe (2011),4.5,5
"Christmas Carol, A (1999)",3.0,0
For the Birds (2000),3.9,1
Ruby Sparks (2012),3.5,4
Total Recall (2012),3.1875,0
"Angels' Share, The (2012)",4.0,1
Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),4.0,1
Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),3.25,4
Sidewalls (Medianeras) (2011),3.6666666666666665,4
Skyfall (2012),3.81,1
"Campaign, The (2012)",3.4444444444444446,4
Hope Springs (2012),1.0,2
"Queen of Versailles, The (2012)",2.0,3
ParaNorman (2012),3.5,4
Diary of a Wimpy Kid: Dog Days (2012),3.0,0
Broken (2012),4.5,5
6 Days to Air: The Making of South Park (2011),4.0,1
Premium Rush (2012),3.2,0
"Odd Life of Timothy Green, The (2012)",5.0,5
Lawless (2012),3.625,4
Piranha 3DD (a.k.a. Piranha DD) (2012),2.1666666666666665,3
Searching for Sugar Man (2012),4.25,1
Paradise Lost 3: Purgatory (2011),4.0,1
"Words, The (2012)",4.0,1
Pitch Perfect (2012),3.625,4
Samsara (2011),3.8333333333333335,1
Looper (2012),3.640625,4
That's My Boy (2012),2.5,3
Robot & Frank (2012),3.0,0
Resident Evil: Retribution (2012),3.75,1
"Master, The (2012)",3.9166666666666665,1
Dredd (2012),3.7142857142857135,4
End of Watch (2012),3.9166666666666665,1
V/H/S (2012),2.75,0
"Perks of Being a Wallflower, The (2012)",3.825,1
"Hunt, The (Jagten) (2012)",4.3,1
Holy Motors (2012),5.0,5
Taken 2 (2012),3.2857142857142856,4
House at the End of the Street (2012),4.0,1
"Tall Man, The (2012)",1.5,2
LOL (2012),3.5,4
Rust and Bone (De rouille et d'os) (2012),0.5,2
Marley (2012),3.5,4
Frankenweenie (2012),2.5,3
Sinister (2012),4.0,1
"Thing: Terror Takes Shape, The (1998)",1.0,2
Hotel Transylvania (2012),3.4090909090909087,4
Side by Side (2012),3.0,0
Argo (2012),3.9821428571428568,1
Seven Psychopaths (2012),3.466666666666667,4
Liberal Arts (2012),3.0,0
Catch .44 (2011),1.25,2
[REC]³ 3 Génesis (2012),3.0,0
Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),2.5,3
Paranormal Activity 4 (2012),3.0,0
Alex Cross (2012),1.5,2
Cloud Atlas (2012),3.736842105263158,1
'Hellboy': The Seeds of Creation (2004),4.0,1
Silent Hill: Revelation 3D (2012),3.0,0
Here Comes the Boom (2012),2.571428571428572,3
Killing Them Softly (2012),3.125,0
"Imposter, The (2012)",4.75,5
"Sessions, The (Surrogate, The) (2012)",4.0,1
Smashed (2012),4.0,1
Wreck-It Ralph (2012),3.75,1
Silver Linings Playbook (2012),3.716666666666667,4
Flight (2012),3.5,4
Anna Karenina (2012),3.0,0
Life of Pi (2012),3.629032258064516,4
"Man with the Iron Fists, The (2012)",2.5,3
"Bay, The (2012)",2.5,3
Jackass 3.5 (2011),4.0,1
Indie Game: The Movie (2012),3.0,0
"Batman: The Dark Knight Returns, Part 1 (2012)",3.928571428571429,1
Lincoln (2012),4.5,5
"Twilight Saga: Breaking Dawn - Part 2, The (2012)",1.875,3
10 Years (2011),3.5,4
Red Dawn (2012),2.25,3
Rise of the Guardians (2012),3.7916666666666665,1
"Fantastic Fear of Everything, A (2012)",4.0,1
Deadfall (2012),1.5,2
Byzantium (2012),4.0,1
Paperman (2012),4.375,5
Hitchcock (2012),3.5,4
From Up on Poppy Hill (Kokuriko-zaka kara) (2011),4.5,5
Redline (2009),4.5,5
"Hobbit: An Unexpected Journey, The (2012)",3.8125,1
Hyde Park on Hudson (2012),2.0,3
Zero Dark Thirty (2012),4.107142857142857,1
Fire with Fire (2012),1.5,2
Warm Bodies (2013),3.5,4
Wrong (2012),4.0,1
Playing for Keeps (2012),3.0,0
"Guilt Trip, The (2012)",2.5,3
Jack Reacher (2012),3.4166666666666665,4
Django Unchained (2012),3.943661971830986,1
This Is 40 (2012),3.125,0
"Impossible, The (Imposible, Lo) (2012)",3.6666666666666665,4
"Misérables, Les (2012)",3.5,4
Parental Guidance (2012),2.0,3
John Dies at the End (2012),4.0,1
"Misérables, Les (2000)",2.25,3
Promised Land (2012),3.0,0
English Vinglish (2012),5.0,5
Texas Chainsaw 3D (2013),1.5,2
Gangster Squad (2013),3.333333333333333,4
"Iceman, The (2012)",3.5,4
It's Such a Beautiful Day (2012),4.25,1
"Batman: The Dark Knight Returns, Part 2 (2013)",3.875,1
"Last Stand, The (2013)",3.25,4
Upstream Color (2013),3.1666666666666665,0
Shadow Dancer (2012),3.0,0
Human Planet (2011),4.0,1
Comme un chef (2012),3.5,4
Movie 43 (2013),3.5,4
"Pervert's Guide to Ideology, The (2012)",3.5,4
Sightseers (2012),4.5,5
Hansel & Gretel: Witch Hunters (2013),2.9,0
Jim Jefferies: Fully Functional (EPIX) (2012),4.5,5
Why Stop Now (2012),1.5,2
Upside Down (2012),3.0,0
Angst  (1983),3.5,4
Stand Up Guys (2012),2.5,3
Side Effects (2013),3.9166666666666665,1
Identity Thief (2013),2.875,0
"ABCs of Death, The (2012)",3.5,4
Beautiful Creatures (2013),2.0,3
"Good Day to Die Hard, A (2013)",2.083333333333333,3
21 and Over (2013),3.625,4
Safe Haven (2013),4.0,1
Frozen Planet (2011),4.5,5
"Act of Killing, The (2012)",5.0,5
Universal Soldier: Day of Reckoning (2012),4.0,1
Escape from Planet Earth (2013),4.0,1
Before Midnight (2013),3.5,4
Snitch (2013),3.5,4
Dark Skies (2013),3.0,0
Oh Boy (A Coffee in Berlin) (2012),3.5,4
Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),4.75,5
Jack the Giant Slayer (2013),2.2,3
Wadjda (2012),2.5,3
"Legend of Sleepy Hollow, The (1949)",2.0,3
G.I. Joe: Retaliation (2013),3.0,0
